Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-searchidx1-16-par.ops.sfdc.net,10.249.170.34/29,10.214.116.128/27,a09-01,par-universalsearch_svc,65009
shared0-searchidx1-17-par.ops.sfdc.net,10.249.170.20/29,10.214.117.32/27,b01-03,par-universalsearch_svc,65009
shared0-searchidx1-18-par.ops.sfdc.net,10.249.184.122/29,10.214.122.224/27,k08-01,par-universalsearch_svc,65009
shared0-searchidx1-19-par.ops.sfdc.net,10.249.170.114/29,10.214.122.128/27,b10-01,par-universalsearch_svc,65009
shared0-searchidx1-2-par.ops.sfdc.net,10.249.184.67/29,10.214.98.32/27,a07-02,par-universalsearch_svc,65009
shared0-searchidx1-3-par.ops.sfdc.net,10.249.184.98/29,10.214.98.64/27,b07-02,par-universalsearch_svc,65009
shared0-searchidx1-4-par.ops.sfdc.net,10.249.184.99/29,10.214.98.96/27,b07-02,par-universalsearch_svc,65009
shared0-searchidx1-5-par.ops.sfdc.net,10.249.184.106/29,10.214.98.128/27,a11-02,par-universalsearch_svc,65009
shared0-searchidx1-6-par.ops.sfdc.net,10.249.184.75/29,10.214.99.192/27,b09-02,par-universalsearch_svc,65009
shared0-searchidx1-7-par.ops.sfdc.net,10.249.170.67/29,10.214.123.64/27,m16-01,par-universalsearch_svc,65009
shared0-searchidx1-8-par.ops.sfdc.net,10.249.170.82/29,10.214.99.224/27,a01-02,par-universalsearch_svc,65009
shared0-searchidx1-9-par.ops.sfdc.net,10.249.136.131/29,10.214.116.160/27,e15-01,par-universalsearch_svc,65009
shared0-searchidx2-1-par.ops.sfdc.net,10.249.184.82/29,10.214.98.160/27,a12-02,par-universalsearch_svc,65009
shared0-searchidx2-10-par.ops.sfdc.net,10.249.170.26/29,10.214.117.128/27,b03-03,par-universalsearch_svc,65009
shared0-searchidx2-11-par.ops.sfdc.net,10.249.170.58/29,10.214.122.32/27,b08-02,par-universalsearch_svc,65009
shared0-searchidx2-12-par.ops.sfdc.net,10.249.170.42/29,10.214.117.64/27,b03-02,par-universalsearch_svc,65009
shared0-searchidx2-13-par.ops.sfdc.net,10.249.170.27/29,10.214.117.160/27,b03-03,par-universalsearch_svc,65009
shared0-searchidx2-14-par.ops.sfdc.net,10.249.170.59/29,10.214.122.64/27,b08-02,par-universalsearch_svc,65009
shared0-searchidx2-15-par.ops.sfdc.net,10.249.184.123/29,10.214.123.0/27,k08-01,par-universalsearch_svc,65009
shared0-searchidx2-16-par.ops.sfdc.net,10.249.136.138/29,10.214.117.192/27,j16-01,par-universalsearch_svc,65009
shared0-searchidx2-17-par.ops.sfdc.net,10.249.170.74/29,10.214.123.96/27,n14-01,par-universalsearch_svc,65009
shared0-searchidx2-18-par.ops.sfdc.net,10.249.170.43/29,10.214.117.96/27,b03-02,par-universalsearch_svc,65009
shared0-searchidx2-2-par.ops.sfdc.net,10.249.184.83/29,10.214.98.192/27,a12-02,par-universalsearch_svc,65009
shared0-searchidx2-3-par.ops.sfdc.net,10.249.184.107/29,10.214.98.224/27,a11-02,par-universalsearch_svc,65009
shared0-searchidx2-4-par.ops.sfdc.net,10.249.184.114/29,10.214.99.0/27,f05-01,par-universalsearch_svc,65009
shared0-searchidx2-5-par.ops.sfdc.net,10.249.184.115/29,10.214.99.32/27,f05-01,par-universalsearch_svc,65009
shared0-searchidx2-6-par.ops.sfdc.net,10.249.184.92/29,10.214.99.128/27,b04-02,par-universalsearch_svc,65009
shared0-searchidx2-7-par.ops.sfdc.net,10.249.170.51/29,10.214.117.224/27,b05-02,par-universalsearch_svc,65009
shared0-searchidx2-8-par.ops.sfdc.net,10.249.133.178/29,10.214.122.192/27,f04-01,par-universalsearch_svc,65009
shared0-searchidx2-9-par.ops.sfdc.net,10.249.170.75/29,10.214.123.128/27,n14-01,par-universalsearch_svc,65009
shared0-slbminion1-1-par.ops.sfdc.net,10.249.193.140/29,10.214.108.128/27,b06-02,par-slb,65009
shared0-slbminion1-10-par.ops.sfdc.net,10.249.193.171/29,10.214.109.224/27,k09-01,par-slb,65009
shared0-slbminion1-2-par.ops.sfdc.net,10.249.193.146/29,10.214.110.32/27,m16-01,par-slb,65009
shared0-slbminion1-3-par.ops.sfdc.net,10.249.193.147/29,10.214.110.64/27,m16-01,par-slb,65009
shared0-slbminion1-4-par.ops.sfdc.net,10.249.193.163/29,10.214.108.224/27,b07-02,par-slb,65009
shared0-slbminion1-5-par.ops.sfdc.net,10.249.193.162/29,10.214.109.0/27,b07-02,par-slb,65009
shared0-slbminion1-6-par.ops.sfdc.net,10.249.193.148/29,10.214.110.96/27,m16-01,par-slb,65009
shared0-slbminion1-7-par.ops.sfdc.net,10.249.193.138/29,10.214.108.160/27,b06-02,par-slb,65009
shared0-slbminion1-8-par.ops.sfdc.net,10.249.193.139/29,10.214.108.192/27,b06-02,par-slb,65009
shared0-slbminion1-9-par.ops.sfdc.net,10.249.193.170/29,10.214.110.0/27,k09-01,par-slb,65009
shared0-slbminion2-1-par.ops.sfdc.net,10.249.193.130/29,10.214.109.96/27,f05-01,par-slb,65009
shared0-slbminion2-10-par.ops.sfdc.net,10.249.193.131/29,10.214.109.128/27,f05-01,par-slb,65009
shared0-slbminion2-2-par.ops.sfdc.net,10.249.193.154/29,10.214.108.32/27,a11-02,par-slb,65009
shared0-slbminion2-3-par.ops.sfdc.net,10.249.193.155/29,10.214.108.64/27,a11-02,par-slb,65009
shared0-slbminion2-4-par.ops.sfdc.net,10.249.193.210/29,10.214.109.64/27,b09-02,par-slb,65009
shared0-slbminion2-5-par.ops.sfdc.net,10.249.193.178/29,10.214.109.192/27,k08-01,par-slb,65009
shared0-slbminion2-6-par.ops.sfdc.net,10.249.193.194/29,10.214.108.0/27,a08-02,par-slb,65009
shared0-slbminion2-7-par.ops.sfdc.net,10.249.193.202/29,10.214.108.96/27,a12-02,par-slb,65009
shared0-slbminion2-8-par.ops.sfdc.net,10.249.193.186/29,10.214.109.32/27,b08-02,par-slb,65009
shared0-slbminion2-9-par.ops.sfdc.net,10.249.193.132/29,10.214.109.160/27,f05-01,par-slb,65009
