Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samminionmoderationeinstein2-1-frf.ops.sfdc.net,10.248.175.10/29,10.214.12.32/27,a18-01,frf-sam_moderation_einstein,65009
shared0-samminionreportcollector1-1-frf.ops.sfdc.net,10.248.178.18/29,10.214.4.64/27,b15-02,frf-sam_report_collector,65009
shared0-samminionreportcollector2-1-frf.ops.sfdc.net,10.248.178.2/29,10.214.4.32/27,a17-02,frf-sam_report_collector,65009
shared0-samminionreportcollector3-1-frf.ops.sfdc.net,10.248.178.10/29,10.214.4.0/27,a15-02,frf-sam_report_collector,65009
shared0-samminionsme1-1-frf.ops.sfdc.net,10.248.191.170/29,10.214.32.0/27,a03-03,frf-search_model_executor,65009
shared0-samminionsme1-2-frf.ops.sfdc.net,10.248.191.171/29,10.214.32.32/27,a03-03,frf-search_model_executor,65009
shared0-samminionsme1-3-frf.ops.sfdc.net,10.248.191.172/29,10.214.32.64/27,a03-03,frf-search_model_executor,65009
shared0-samminionsme1-4-frf.ops.sfdc.net,10.248.191.173/29,10.214.32.96/27,a03-03,frf-search_model_executor,65009
shared0-samminionsme1-5-frf.ops.sfdc.net,10.248.191.174/29,10.214.32.128/27,a03-03,frf-search_model_executor,65009
shared0-samminionsme2-1-frf.ops.sfdc.net,10.248.191.146/29,10.214.32.160/27,a06-03,frf-search_model_executor,65009
shared0-samminionsme2-2-frf.ops.sfdc.net,10.248.191.147/29,10.214.32.192/27,a06-03,frf-search_model_executor,65009
shared0-samminionsme2-3-frf.ops.sfdc.net,10.248.191.148/29,10.214.32.224/27,a06-03,frf-search_model_executor,65009
shared0-samminionsme2-4-frf.ops.sfdc.net,10.248.191.149/29,10.214.33.0/27,a06-03,frf-search_model_executor,65009
shared0-samminionsme2-5-frf.ops.sfdc.net,10.248.191.150/29,10.214.33.32/27,a06-03,frf-search_model_executor,65009
shared0-samminionuniversalsearchmt1-1-frf.ops.sfdc.net,10.248.236.26/29,10.214.44.0/27,a06-03,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-2-frf.ops.sfdc.net,10.248.236.27/29,10.214.44.32/27,a06-03,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-3-frf.ops.sfdc.net,10.248.236.34/28,10.214.46.128/27,b04-02,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-4-frf.ops.sfdc.net,10.248.236.35/28,10.214.46.160/27,b04-02,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-1-frf.ops.sfdc.net,10.248.236.10/29,10.214.45.0/27,b06-03,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-2-frf.ops.sfdc.net,10.248.139.98/28,10.214.47.224/27,d01-03,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-3-frf.ops.sfdc.net,10.248.164.138/29,10.214.46.0/27,a17-01,frf-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-4-frf.ops.sfdc.net,10.248.164.146/29,10.214.56.128/27,d17-01,frf-universalsearch_svc,65009
shared0-samminionwarden1-1-frf.ops.sfdc.net,10.248.171.74/29,10.214.6.32/27,a21-01,frf-sam_warden,65009
shared0-samminionwarden1-2-frf.ops.sfdc.net,10.248.171.66/29,10.214.6.0/27,a18-01,frf-sam_warden,65009
shared0-samminionwarden2-1-frf.ops.sfdc.net,10.248.171.82/29,10.214.6.64/27,d15-01,frf-sam_warden,65009
shared0-searchidx1-1-frf.ops.sfdc.net,10.248.236.2/29,10.214.44.96/27,a07-03,frf-universalsearch_svc,65009
shared0-searchidx1-10-frf.ops.sfdc.net,10.248.236.36/28,10.214.46.192/27,b04-02,frf-universalsearch_svc,65009
shared0-searchidx1-11-frf.ops.sfdc.net,10.248.141.35/29,10.214.56.160/27,d19-01,frf-universalsearch_svc,65009
shared0-searchidx1-12-frf.ops.sfdc.net,10.248.236.50/29,10.214.46.224/27,c05-02,frf-universalsearch_svc,65009
shared0-searchidx1-13-frf.ops.sfdc.net,10.248.236.54/29,10.214.56.224/27,c05-02,frf-universalsearch_svc,65009
shared0-searchidx1-14-frf.ops.sfdc.net,10.248.139.117/29,10.214.57.0/27,d01-03,frf-universalsearch_svc,65009
shared0-searchidx1-15-frf.ops.sfdc.net,10.248.139.118/29,10.214.57.32/27,d01-03,frf-universalsearch_svc,65009
shared0-searchidx1-16-frf.ops.sfdc.net,10.248.139.125/29,10.214.57.64/27,b04-02,frf-universalsearch_svc,65009
shared0-searchidx1-17-frf.ops.sfdc.net,10.248.139.84/29,10.214.56.64/27,c06-02,frf-universalsearch_svc,65009
shared0-searchidx1-18-frf.ops.sfdc.net,10.248.141.44/29,10.214.56.96/27,c01-03,frf-universalsearch_svc,65009
shared0-searchidx1-19-frf.ops.sfdc.net,10.248.139.116/29,10.214.57.128/27,d01-03,frf-universalsearch_svc,65009
shared0-searchidx1-2-frf.ops.sfdc.net,10.248.236.3/29,10.214.44.128/27,a07-03,frf-universalsearch_svc,65009
shared0-searchidx1-3-frf.ops.sfdc.net,10.248.236.4/29,10.214.44.160/27,a07-03,frf-universalsearch_svc,65009
shared0-searchidx1-4-frf.ops.sfdc.net,10.248.236.5/29,10.214.44.192/27,a07-03,frf-universalsearch_svc,65009
shared0-searchidx1-5-frf.ops.sfdc.net,10.248.236.6/29,10.214.44.224/27,a07-03,frf-universalsearch_svc,65009
shared0-searchidx1-6-frf.ops.sfdc.net,10.248.236.11/29,10.214.45.32/27,b06-03,frf-universalsearch_svc,65009
shared0-searchidx1-7-frf.ops.sfdc.net,10.248.236.52/29,10.214.45.224/27,c05-02,frf-universalsearch_svc,65009
shared0-searchidx1-8-frf.ops.sfdc.net,10.248.141.42/29,10.214.57.96/27,c01-03,frf-universalsearch_svc,65009
shared0-searchidx1-9-frf.ops.sfdc.net,10.248.141.43/29,10.214.47.0/27,c01-03,frf-universalsearch_svc,65009
shared0-searchidx2-1-frf.ops.sfdc.net,10.248.236.18/29,10.214.45.64/27,b07-03,frf-universalsearch_svc,65009
shared0-searchidx2-10-frf.ops.sfdc.net,10.248.236.58/29,10.214.56.0/27,d06-02,frf-universalsearch_svc,65009
shared0-searchidx2-11-frf.ops.sfdc.net,10.248.139.114/29,10.214.47.160/27,d01-03,frf-universalsearch_svc,65009
shared0-searchidx2-12-frf.ops.sfdc.net,10.248.236.59/29,10.214.56.32/27,d06-02,frf-universalsearch_svc,65009
shared0-searchidx2-13-frf.ops.sfdc.net,10.248.139.74/29,10.214.46.32/27,b03-02,frf-universalsearch_svc,65009
shared0-searchidx2-14-frf.ops.sfdc.net,10.248.139.75/29,10.214.46.64/27,b03-02,frf-universalsearch_svc,65009
shared0-searchidx2-15-frf.ops.sfdc.net,10.248.139.82/29,10.214.47.32/27,c06-02,frf-universalsearch_svc,65009
shared0-searchidx2-16-frf.ops.sfdc.net,10.248.139.83/29,10.214.47.64/27,c06-02,frf-universalsearch_svc,65009
shared0-searchidx2-17-frf.ops.sfdc.net,10.248.139.90/29,10.214.47.96/27,c10-02,frf-universalsearch_svc,65009
shared0-searchidx2-18-frf.ops.sfdc.net,10.248.139.115/29,10.214.47.192/27,d01-03,frf-universalsearch_svc,65009
shared0-searchidx2-2-frf.ops.sfdc.net,10.248.236.19/29,10.214.45.96/27,b07-03,frf-universalsearch_svc,65009
shared0-searchidx2-3-frf.ops.sfdc.net,10.248.236.20/29,10.214.45.128/27,b07-03,frf-universalsearch_svc,65009
shared0-searchidx2-4-frf.ops.sfdc.net,10.248.236.21/29,10.214.45.160/27,b07-03,frf-universalsearch_svc,65009
shared0-searchidx2-5-frf.ops.sfdc.net,10.248.236.22/29,10.214.45.192/27,b07-03,frf-universalsearch_svc,65009
shared0-searchidx2-6-frf.ops.sfdc.net,10.248.236.28/29,10.214.44.64/27,a06-03,frf-universalsearch_svc,65009
shared0-searchidx2-7-frf.ops.sfdc.net,10.248.139.91/29,10.214.47.128/27,c10-02,frf-universalsearch_svc,65009
shared0-searchidx2-8-frf.ops.sfdc.net,10.248.139.122/29,10.214.46.96/27,b04-02,frf-universalsearch_svc,65009
shared0-searchidx2-9-frf.ops.sfdc.net,10.248.141.34/29,10.214.56.192/27,d19-01,frf-universalsearch_svc,65009
shared0-slbminion1-1-frf.ops.sfdc.net,10.248.195.226/29,10.214.21.128/27,h13-02,frf-slb,65009
shared0-slbminion1-10-frf.ops.sfdc.net,10.248.195.227/29,10.214.21.160/27,h13-02,frf-slb,65009
shared0-slbminion1-2-frf.ops.sfdc.net,10.248.195.194/29,10.214.20.192/27,b06-03,frf-slb,65009
shared0-slbminion1-3-frf.ops.sfdc.net,10.248.195.210/29,10.214.21.32/27,b07-03,frf-slb,65009
shared0-slbminion1-4-frf.ops.sfdc.net,10.248.195.195/29,10.214.20.224/27,b06-03,frf-slb,65009
shared0-slbminion1-5-frf.ops.sfdc.net,10.248.195.211/29,10.214.21.64/27,b07-03,frf-slb,65009
shared0-slbminion1-6-frf.ops.sfdc.net,10.248.195.234/29,10.214.22.0/27,j08-02,frf-slb,65009
shared0-slbminion1-7-frf.ops.sfdc.net,10.248.195.212/29,10.214.21.96/27,b07-03,frf-slb,65009
shared0-slbminion1-8-frf.ops.sfdc.net,10.248.195.196/29,10.214.21.0/27,b06-03,frf-slb,65009
shared0-slbminion1-9-frf.ops.sfdc.net,10.248.195.235/29,10.214.22.32/27,j08-02,frf-slb,65009
shared0-slbminion2-1-frf.ops.sfdc.net,10.248.195.218/29,10.214.20.96/27,a07-03,frf-slb,65009
shared0-slbminion2-10-frf.ops.sfdc.net,10.248.195.250/29,10.214.22.64/27,j11-02,frf-slb,65009
shared0-slbminion2-2-frf.ops.sfdc.net,10.248.195.202/29,10.214.20.0/27,a06-03,frf-slb,65009
shared0-slbminion2-3-frf.ops.sfdc.net,10.248.195.219/29,10.214.20.128/27,a07-03,frf-slb,65009
shared0-slbminion2-4-frf.ops.sfdc.net,10.248.195.251/29,10.214.22.96/27,j11-02,frf-slb,65009
shared0-slbminion2-5-frf.ops.sfdc.net,10.248.195.242/29,10.214.21.192/27,h17-02,frf-slb,65009
shared0-slbminion2-6-frf.ops.sfdc.net,10.248.195.203/29,10.214.20.32/27,a06-03,frf-slb,65009
shared0-slbminion2-7-frf.ops.sfdc.net,10.248.195.243/29,10.214.21.224/27,h17-02,frf-slb,65009
shared0-slbminion2-8-frf.ops.sfdc.net,10.248.195.204/29,10.214.20.64/27,a06-03,frf-slb,65009
shared0-slbminion2-9-frf.ops.sfdc.net,10.248.195.220/29,10.214.20.160/27,a07-03,frf-slb,65009
